2025-03-03 17:02:03 : INFO : (8732 | DIRECTOR) : (IS | IS) : node01 : TM_6014 : Initializing session [s_m_q3] at [Mon Mar 03 17:02:03 2025].
2025-03-03 17:02:03 : INFO : (8732 | WRITER_1_*_1) : (IS | IS) : node01 : WRT_8270 : Target connection group #1 consists of target(s) [TARGET_q3]
2025-03-03 17:02:03 : INFO : (8732 | WRITER_1_*_1) : (IS | IS) : node01 : WRT_8003 : Writer initialization complete.
2025-03-03 17:02:03 : INFO : (8732 | READER_1_1_1) : (IS | IS) : node01 : BLKR_16007 : Reader run started.
2025-03-03 17:02:03 : INFO : (8732 | WRITER_1_*_1) : (IS | IS) : node01 : WRT_8005 : Writer run started.
2025-03-03 17:02:03 : INFO : (8732 | WRITER_1_*_1) : (IS | IS) : node01 : WRT_8158 : 

*****START LOAD SESSION*****

Load Start Time: Mon Mar 03 17:02:03 2025

Target tables:

     TARGET_q3


2025-03-03 17:02:03 : WARNING : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3119 : Metadata column name [CUST_ACTIVE] does not match with source column name [CUST_ACTIVE    ].
2025-03-03 17:02:03 : INFO : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3076 : Skipped over [1] lines.
2025-03-03 17:02:03 : INFO : (8732 | READER_1_1_1) : (IS | IS) : node01 : DBG_21430 : DBG_21430 Reading data from input source file [C:\Users\Administrator\Documents\Retail_HandsOnExercises\Retail_Source_DATA_1.csv] : (Mon Mar 03 17:02:03 2025)
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [5], field [CUSTOMER_ZIP]: Invalid number: [BH21].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [15], field [CUSTOMER_ZIP]: Invalid number: [BS14].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [18], field [CUSTOMER_ZIP]: Invalid number: [SY4].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [35], field [CUSTOMER_ZIP]: Invalid number: [WC2H].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [54], field [CUSTOMER_ZIP]: Invalid number: [WC1B].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [69], field [CUSTOMER_ZIP]: Invalid number: [W1F].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [76], field [CUSTOMER_ZIP]: Invalid number: [DN21].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [90], field [CUSTOMER_ZIP]: Invalid number: [LE16].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [95], field [CUSTOMER_ZIP]: Invalid number: [OX12].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [102], field [CUSTOMER_ZIP]: Invalid number: [DN36].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [110], field [CUSTOMER_ZIP]: Invalid number: [AB39].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [112], field [CUSTOMER_ZIP]: Invalid number: [EH52].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [174], field [CUSTOMER_ZIP]: Invalid number: [CV35].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [181], field [CUSTOMER_ZIP]: Invalid number: [SW1E].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [188], field [CUSTOMER_ZIP]: Invalid number: [S33].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [191], field [CUSTOMER_ZIP]: Invalid number: [NG22].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [199], field [CUSTOMER_ZIP]: Invalid number: [LE14].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [202], field [CUSTOMER_ZIP]: Invalid number: [L33].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [203], field [CUSTOMER_ZIP]: Invalid number: [OX12].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [223], field [CUSTOMER_ZIP]: Invalid number: [NG34].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [224], field [CUSTOMER_ZIP]: Invalid number: [RH5].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [250], field [CUSTOMER_ZIP]: Invalid number: [NE46].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [262], field [CUSTOMER_ZIP]: Invalid number: [SN13].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [275], field [CUSTOMER_ZIP]: Invalid number: [S8].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [284], field [CUSTOMER_ZIP]: Invalid number: [EC3M].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [306], field [CUSTOMER_ZIP]: Invalid number: [L33].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [316], field [CUSTOMER_ZIP]: Invalid number: [AB39].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [324], field [CUSTOMER_ZIP]: Invalid number: [EH52].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [328], field [CUSTOMER_ZIP]: Invalid number: [DT10].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [347], field [CUSTOMER_ZIP]: Invalid number: [CB4].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [351], field [CUSTOMER_ZIP]: Invalid number: [CH48].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [357], field [CUSTOMER_ZIP]: Invalid number: [BT2].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [359], field [CUSTOMER_ZIP]: Invalid number: [LS9].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [362], field [CUSTOMER_ZIP]: Invalid number: [SY4].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [365], field [CUSTOMER_ZIP]: Invalid number: [IV1].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [390], field [CUSTOMER_ZIP]: Invalid number: [TF6].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [444], field [CUSTOMER_ZIP]: Invalid number: [LE15].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [445], field [CUSTOMER_ZIP]: Invalid number: [BD23].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [448], field [CUSTOMER_ZIP]: Invalid number: [AB56].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [463], field [CUSTOMER_ZIP]: Invalid number: [L74].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [466], field [CUSTOMER_ZIP]: Invalid number: [BS14].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [481], field [CUSTOMER_ZIP]: Invalid number: [N3].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [484], field [CUSTOMER_ZIP]: Invalid number: [IV1].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [487], field [CUSTOMER_ZIP]: Invalid number: [NG22].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [543], field [CUSTOMER_ZIP]: Invalid number: [RG20].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [544], field [CUSTOMER_ZIP]: Invalid number: [GL54].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [559], field [CUSTOMER_ZIP]: Invalid number: [NG22].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [564], field [CUSTOMER_ZIP]: Invalid number: [SN1].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [566], field [CUSTOMER_ZIP]: Invalid number: [SN1].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [568], field [CUSTOMER_ZIP]: Invalid number: [CV35].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [570], field [CUSTOMER_ZIP]: Invalid number: [DL8].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [576], field [CUSTOMER_ZIP]: Invalid number: [SN13].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [580], field [CUSTOMER_ZIP]: Invalid number: [EH9].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [584], field [CUSTOMER_ZIP]: Invalid number: [LE15].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [585], field [CUSTOMER_ZIP]: Invalid number: [BD23].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [622], field [CUSTOMER_ZIP]: Invalid number: [G4].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [649], field [CUSTOMER_ZIP]: Invalid number: [LS6].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [672], field [CUSTOMER_ZIP]: Invalid number: [B40].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [679], field [CUSTOMER_ZIP]: Invalid number: [BH21].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [731], field [CUSTOMER_ZIP]: Invalid number: [B12].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [739], field [CUSTOMER_ZIP]: Invalid number: [NR34].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [741], field [CUSTOMER_ZIP]: Invalid number: [CT15].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [758], field [CUSTOMER_ZIP]: Invalid number: [AB55].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [760], field [CUSTOMER_ZIP]: Invalid number: [RG20].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [773], field [CUSTOMER_ZIP]: Invalid number: [EH52].  The row will be skipped.
2025-03-03 17:02:03 : INFO : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3015 : Warning! Row [886], field [CUSTOMER_F_NAME]: Data [Barbara-anne] was truncated.
2025-03-03 17:02:03 : ERROR : (8732 | TRANSF_1_1_1) : (IS | IS) : node01 : DBG_21090 : SQ_Retail_Source_DATA_1: Data overflow/conversion error for [CUSTOMER_ZIP]
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [809], field [CUSTOMER_ZIP]: Invalid number: [G4].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [814], field [CUSTOMER_ZIP]: Invalid number: [LN6].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [832], field [CUSTOMER_ZIP]: Invalid number: [BD23].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [847], field [CUSTOMER_ZIP]: Invalid number: [SG4].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [856], field [CUSTOMER_ZIP]: Invalid number: [NE46].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [871], field [CUSTOMER_ZIP]: Invalid number: [IV1].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [882], field [CUSTOMER_ZIP]: Invalid number: [G4].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [884], field [CUSTOMER_ZIP]: Invalid number: [M34].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [892], field [CUSTOMER_ZIP]: Invalid number: [PR1].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [913], field [CUSTOMER_ZIP]: Invalid number: [RG20].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [956], field [CUSTOMER_ZIP]: Invalid number: [EH9].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [961], field [CUSTOMER_ZIP]: Invalid number: [BD7].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [967], field [CUSTOMER_ZIP]: Invalid number: [IV1].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [974], field [CUSTOMER_ZIP]: Invalid number: [G4].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [975], field [CUSTOMER_ZIP]: Invalid number: [OX12].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [976], field [CUSTOMER_ZIP]: Invalid number: [GL54].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [980], field [CUSTOMER_ZIP]: Invalid number: [N3].  The row will be skipped.
2025-03-03 17:02:03 : ERROR : (8732 | READER_1_1_1) : (IS | IS) : node01 : FR_3065 : Row [988], field [CUSTOMER_ZIP]: Invalid number: [EC3M].  The row will be skipped.
2025-03-03 17:02:03 : INFO : (8732 | TRANSF_1_1_1) : (IS | IS) : node01 : CMN_1053 : : Rowdata: ( RowType=-4(error) Src Rowid=5 Targ Rowid=5
  CUSTOMER_ID (CUSTOMER_ID:Double:): "(NULL)"
  CUSTOMER_CITY (CUSTOMER_CITY:Char.20:): "(NULL)"
  CUSTOMER_ZIP (CUSTOMER_ZIP:Char.20:): "(NULL)"
  COUNTRY (COUNTRY:Char.20:): "United Kingdom"
  STORE_NUMBER (STORE_NUMBER:Double:): "8641.000000000000"
  CUST_CONTACT_PHONE (CUST_CONTACT_PHONE:Double:): "606.0000000000000"
  CUST_ACTIVE (CUST_ACTIVE:Char.20:): "TRUE"
)

2025-03-03 17:02:03 : INFO : (8732 | READER_1_1_1) : (IS | IS) : node01 : BLKR_16019 : Read [917] rows, read [83] error rows for source table [Retail_Source_DATA_1] instance name [Retail_Source_DATA_1]
2025-03-03 17:02:03 : ERROR : (8732 | TRANSF_1_1_1) : (IS | IS) : node01 : DBG_21090 : SQ_Retail_Source_DATA_1: Data overflow/conversion error for [CUSTOMER_ZIP]
2025-03-03 17:02:03 : INFO : (8732 | READER_1_1_1) : (IS | IS) : node01 : BLKR_16008 : Reader run completed.
2025-03-03 17:02:03 : INFO : (8732 | TRANSF_1_1_1) : (IS | IS) : node01 : CMN_1053 : : Rowdata: ( RowType=-4(error) Src Rowid=15 Targ Rowid=15
  CUSTOMER_ID (CUSTOMER_ID:Double:): "(NULL)"
  CUSTOMER_CITY (CUSTOMER_CITY:Char.20:): "(NULL)"
  CUSTOMER_ZIP (CUSTOMER_ZIP:Char.20:): "(NULL)"
  COUNTRY (COUNTRY:Char.20:): "United Kingdom"
  STORE_NUMBER (STORE_NUMBER:Double:): "9707.000000000000"
  CUST_CONTACT_PHONE (CUST_CONTACT_PHONE:Double:): "881.0000000000000"
  CUST_ACTIVE (CUST_ACTIVE:Char.20:): "FALSE"
)

2025-03-03 17:02:03 : ERROR : (8732 | TRANSF_1_1_1) : (IS | IS) : node01 : DBG_21090 : SQ_Retail_Source_DATA_1: Data overflow/conversion error for [CUSTOMER_ZIP]
2025-03-03 17:02:03 : INFO : (8732 | TRANSF_1_1_1) : (IS | IS) : node01 : CMN_1053 : : Rowdata: ( RowType=-4(error) Src Rowid=18 Targ Rowid=18
  CUSTOMER_ID (CUSTOMER_ID:Double:): "(NULL)"
  CUSTOMER_CITY (CUSTOMER_CITY:Char.20:): "(NULL)"
  CUSTOMER_ZIP (CUSTOMER_ZIP:Char.20:): "(NULL)"
  COUNTRY (COUNTRY:Char.20:): "United Kingdom"
  STORE_NUMBER (STORE_NUMBER:Double:): "9276.000000000000"
  CUST_CONTACT_PHONE (CUST_CONTACT_PHONE:Double:): "482.0000000000000"
  CUST_ACTIVE (CUST_ACTIVE:Char.20:): "FALSE"
)

2025-03-03 17:02:03 : ERROR : (8732 | TRANSF_1_1_1) : (IS | IS) : node01 : DBG_21090 : SQ_Retail_Source_DATA_1: Data overflow/conversion error for [CUSTOMER_ZIP]
2025-03-03 17:02:03 : INFO : (8732 | TRANSF_1_1_1) : (IS | IS) : node01 : CMN_1053 : : Rowdata: ( RowType=-4(error) Src Rowid=35 Targ Rowid=35
  CUSTOMER_ID (CUSTOMER_ID:Double:): "(NULL)"
  CUSTOMER_CITY (CUSTOMER_CITY:Char.20:): "(NULL)"
  CUSTOMER_ZIP (CUSTOMER_ZIP:Char.20:): "(NULL)"
  COUNTRY (COUNTRY:Char.20:): "United Kingdom"
  STORE_NUMBER (STORE_NUMBER:Double:): "3361.000000000000"
  CUST_CONTACT_PHONE (CUST_CONTACT_PHONE:Double:): "612.0000000000000"
  CUST_ACTIVE (CUST_ACTIVE:Char.20:): "TRUE"
)

